label,comment,kannada_script
1,worst song ever...,ವರ್ಸ್ಟ್ ಸಾಂಗ್ ಎವರ್ 
0,ಇದು ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ nನಿಮ್ಮಂತಹ ಸೃಜನಶೀಲ ಮತ್ತು ಚಾಣಕ್ಯ movie maker ನಮ್ಮ ಕರ್ನಾಟಕದಲ್ಲಿ ಇರುವುದು ನಮಗೆ ಹೆಮ್ಮೆ,ಇದು ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ nನಿಮ್ಮಂತಹ ಸೃಜನಶೀಲ ಮತ್ತು ಚಾಣಕ್ಯ movie maker ನಮ್ಮ ಕರ್ನಾಟಕದಲ್ಲಿ ಇರುವುದು ನಮಗೆ ಹೆಮ್ಮೆ
1,vijaykumar s kumsi hotelnkumsi,ವಿಜಯ್ಕುಮಾರ್ ಸ್ ಕುಂಸಿ ಹೋಟೆಲ್ನಕುಮಸಿ 
0,ನಮ್ಮ ಚಂದನವನದ ಚಲನಚಿತ್ರಗಳು ತುಂಬಾ ವಿಭಿನ್ನವಾಗಿ ವಿಶಿಷ್ಟವಾಗಿ ಸುಂದರವಾಗಿ ಮೂಡಿ ಬರುತ್ತವೆ ಇದು ನಮ್ಮ ಹೆಮ್ಮೆಯ ಕನ್ನಡದ ಸಿನಿಮಾಗಳು ಯಾವ ಪರ ಬಾಷೆ ಚಲನಚಿತ್ರಗಳಿಗೂ ನಮ್ಮ ಕನ್ನಡ ಸಿನಿಮಮಾಗಳು ಕಮ್ಮಿ ಇಲ್ಲ ಕನ್ನಡವೇ ಸತ್ಯ ಕನ್ನಡವೇ ನಿತ್ಯ,ನಮ್ಮ ಚಂದನವನದ ಚಲನಚಿತ್ರಗಳು ತುಂಬಾ ವಿಭಿನ್ನವಾಗಿ ವಿಶಿಷ್ಟವಾಗಿ ಸುಂದರವಾಗಿ ಮೂಡಿ ಬರುತ್ತವೆ ಇದು ನಮ್ಮ ಹೆಮ್ಮೆಯ ಕನ್ನಡದ ಸಿನಿಮಾಗಳು ಯಾವ ಪರ ಬಾಷೆ ಚಲನಚಿತ್ರಗಳಿಗೂ ನಮ್ಮ ಕನ್ನಡ ಸಿನಿಮಮಾಗಳು ಕಮ್ಮಿ ಇಲ್ಲ ಕನ್ನಡವೇ ಸತ್ಯ ಕನ್ನಡವೇ ನಿತ್ಯ
0,super singing by vijay prakash...,ಸೂಪರ್ ಸಿಂಗಿಂಗ್ ಬೈ ವಿಜಯ್ ಪ್ರಕಾಶ್ 
0,dina 7-8 sala song kelisikontini.,ದಿನ 7 8 ಸಲ ಸಾಂಗ್ ಕೇಳಿಸಿಕೊಂತಿನಿ 
0,bahala varshada nantara togari tippa hasya keli santosh aayitu thank you for this video,ಬಹಳ ವರ್ಷದ ನಂತರ ತೊಗರಿ ತಿಪ್ಪ ಹಾಸ್ಯ ಕೇಳಿ ಸಂತೋಷ್ ಆಯಿತು thank ಯು ಫಾರ್ this ವಿಡಿಯೋ 
0,an voice super story nakku nakku otte hunnatri,ಎನ್ ವಾಯ್ಸ್ ಸೂಪರ್ ಸ್ಟೋರಿ ನಕ್ಕು ನಕ್ಕು ಒತ್ತೆ ಹುಣ್ಣತ್ರಿ 
0,chenagide anta pade pade nodoru swalpa husharu data khali aguthe,ಚೆನಾಗಿದೆ ಅಂತ ಪದೇ ಪದೇ ನೋಡೋರು ಸ್ವಲ್ಪ ಹುಷಾರು ಡೇಟಾ ಖಾಲಿ aguthe 
0,movie is super,ಮೂವಿ ಐಸ್ ಸೂಪರ್ 
1,ha gandu sule maga sikkre katte mele meravanige madi kallu odedu sayisbeku,ಹ ಗಂಡು ಸೂಳೆ ಮಗ ಸಿಕ್ಕ್ರೆ ಕತ್ತೆ ಮೇಲೆ ಮೆರವಣಿಗೆ ಮಾಡಿ ಕಲ್ಲು ಒಡೆದು ಸಾಯಿಸ್ಬೇಕು 
0,next level gurunin benki bhai,ನೆಕ್ಸ್ಟ್ ಲೆವೆಲ್ ಗುರುನಿಂ ಬೆಂಕಿ ಭೈ 
0,osm vedio anna,ಒಸ್ಮ್ ವೇದಿಯೊ ಅಣ್ಣ 
1,spalling misteek madbardu.... adu d boos,ಸ್ಪಾಲ್ಲಿಂಗ್ ಮಿಸ್ಟೇಕ್ ಮಾಡ್ಬಾರ್ದು ಅದು ದ್ ಬಾಸ್ 
0,ನಿಜವಾಗಿಯೂ ಅಣ್ಣ hands off to you.. ಧನ್ಯವಾದಗಳು...,ನಿಜವಾಗಿಯೂ ಅಣ್ಣ hands off to you.. ಧನ್ಯವಾದಗಳು...
0,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ
0,nimma news keltha eddre,ನಿಮ್ಮ ನ್ಯೂಸ್ ಕೇಳ್ತಾ ಎದ್ರೆ 
0,sir ನಿಮ್ಮ ಮಾತು 100 ಕ್ಕೆ ೧೦೦% ಸತ್ಯ..,sir ನಿಮ್ಮ ಮಾತು 100 ಕ್ಕೆ ೧೦೦% ಸತ್ಯ..
0,but kone yalli police magala jeevana da bagge clarity kodbekittu... nidondu bittu film matra,ಬಟ್ ಕೊನೆ ಯಲ್ಲಿ ಪೊಲೀಸ್ ಮಗಳ ಜೀವನ ಡಾ ಬಗ್ಗೆ clarity ಕೊಡ್ಬೇಕಿತ್ತು ನೀಡೊಂದು ಬಿಟ್ಟು ಫಿಲಂ ಮಾತ್ರ 
0,thumba chennagide nimma abhipraya..,ತುಂಬ ಚೆನ್ನಾಗಿದೆ ನಿಮ್ಮ ಅಭಿಪ್ರಾಯ 
0,idu charitre srastiso avatara,ಇದು ಚರಿತ್ರೆ ಸ್ರಷ್ಟಿಸೋ ಅವತಾರ 
0,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ
0,chaithra enu sinchana gottaglilla,ಚೈತ್ರ ಏನು sinchana ಗೊತ್ತಾಗ್ಲಿಲ್ಲ 
1,tejashands up ande kai ettu annadukka agutta,ತೇಜಶನ್ಡ್ಸ್ ಅಪ್ ಅಂದೇ ಕೈ ಎತ್ತು ಅನ್ನಾದುಕ್ಕ ಆಗುತ್ತಾ 
0,e film yar yar nodiddera 🤘 like madi,ಈ ಫಿಲಂ ಯಾರ್ ಯಾರ್ ನೋಡಿದ್ದೀರಾ sign_of_the_horns ಲೈಕ್ ಮಾಡಿ 
0,yanta jana brother nam deshakkoskara 1 app delete madoke agalva avarige,ಯಂತ ಜನ brother ನಮ ದೇಶಕ್ಕೋಸ್ಕರ 1 ಅಪ್ಪ ಡಿಲೀಟ್ ಮಾಡೋಕೆ ಆಗಲ್ವ ಅವರಿಗೆ 
0,super jai kiccha sudeep anna,ಸೂಪರ್ ಜೈ ಕಿಚ್ಚ ಸುದೀಪ್ ಅಣ್ಣ 
0,parvagilla....buzz is good in hindi too..see bms,ಪರವಾಗಿಲ್ಲ ಬಜ್ ಐಸ್ ಗುಡ್ ಇನ್ ಹಿಂದಿ too ಸೀ ಬಿಮ್ಸ್ 
0,yas re relis madi,ಯಶ್ ರೇ ರೆಲೀಸ್ ಮಾಡಿ 
0,arajun galagali thippesh,ಅರಾಜುನ್ ಗಲಗಲಿ thippesh 
1,onde ond cmnt ketudag idre torso childe🤣🤣nnamdu olle respected family nimdeno gotila...modlu tilkond helu bayig bandang helak nangu barutte...nan hesru katkond ningen agbeku,ಒಂದೇ ಒಂದ್ ಸಿಮ್ನ್ಟ್ ಕೇತುದಾಗ್ ಇದ್ರೆ torso childe rolling_on_the_floor_laughing rolling_on_the_floor_laughing ನ್ನಂದು ಒಳ್ಳೆ respected family ನಿಂದೇನೋ ಗೊತಿಲ ಮೊದ್ಲು ತಿಳ್ಕೊಂಡ್ ಹೇಳು ಬಾಯಿಗ್ ಬಂದಂಗ್ ಹೇಳಕ್ ನಂಗು ಬರುತ್ತೆ ನಂ ಹೆಸರು ಕಟ್ಕೊಂಡ್ ನಿಂಗೇನ್ ಆಗ್ಬೇಕು 
0,ashwatama ge kannada barutte yenri,ಅಶ್ವತ್ತಾಮ ಗೆ ಕನ್ನಡ ಬರುತ್ತೆ ಏನ್ರೀ 
1,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ
0,ಬಾಳ ಚೊಲೋ ಐತ್ರಿ ನೌನ್ ಕಥಿ,ಬಾಳ ಚೊಲೋ ಐತ್ರಿ ನೌನ್ ಕಥಿ
1,dislike madiroro rashmika fans irbeku,ದಿಸ್ಲಿಕ್ ಮಾಡಿರೋರೋ ರಶ್ಮಿಕಾ ಫ್ಯಾನ್ಸ್ ಇರ್ಬೇಕು 
1,innu iste views agidda!! song yak hit agilla,ಇನ್ನು ಇಷ್ಟೇ ವಿವಸ್ ಆಗಿದ್ದ ಸಾಂಗ್ ಯಾಕ ಹಿಟ್ ಆಗಿಲ್ಲ 
0,sir social media bittu horgade thumba publicity beku dayavitu madi,ಸರ್ ಸೋಶಿಯಲ್ ಮೀಡಿಯಾ ಬಿಟ್ಟು ಹೊರಗಡೆ ತುಂಬ publicity ಬೇಕು ದಯವಿತ್ತು ಮಾಡಿ 
0,awsum guru enu swalpa hugiri,ಆಸುಂ ಗುರು ಏನು ಸ್ವಲ್ಪ ಹುಗಿರಿ 
0,bharatadalli experience kelidre en madodu? nav hosa kelsa madoke ready idivi,ಭಾರತದಲ್ಲಿ ಎಕ್ಸ್ಪೀರಿಯೆನ್ಸ್ ಕೇಳಿದ್ರೆ ಏನ್ ಮಾಡೋದು ನಾವ್ ಹೊಸ ಕೆಲಸ ಮಾಡೋಕೆ ready ಇದೀವಿ 
0,ಸೂಪರ್ voice and i am very happy for banning tiktok app,ಸೂಪರ್ voice and i am very happy for banning tiktok app
0,i lv u sir,ಈ ಲವ್ ಉ ಸರ್ 
0,chindi song guru,ಚಿಂದಿ ಸಾಂಗ್ ಗುರು 
0,swabhimana da baduku sartaka,ಸ್ವಾಭಿಮಾನ ಡಾ ಬದುಕು ಸಾರ್ಥಕ 
1,super bro e nayiigulu erodrindane nam desha uddar agilla once again super bro,ಸೂಪರ್ ಬ್ರೋ ಈ ನಾಯಿಯಿಗುಳು ಇರೋದ್ರಿಂದಾನೆ ನಮ ದೇಶ ಉದ್ದಾರ್ ಆಗಿಲ್ಲ once ಅಗೈನ್ ಸೂಪರ್ ಬ್ರೋ 
1,bharatadalli vanchakarige gourava jasti.,ಭಾರತದಲ್ಲಿ ವಂಚಕರಿಗೆ ಗೌರವ ಜಾಸ್ತಿ 
0,good ..but small dout karavali bittu berekade content sigalva.,ಗುಡ್ ಬಟ್ ಸ್ಮಾಲ್ ದೌಟ್ ಕರಾವಳಿ ಬಿಟ್ಟು ಬೇರೆಕಡೆ ಕಂಟೆಂಟ್ ಸಿಗಲ್ವಾ 
0,film suprrrrrr agi ede full clean film,ಫಿಲಂ ಸೂಪರ್ರ್ರ್ರ್ರ್ರ್ ಆಗಿ ಎದೆ ಫುಲ್ ಕ್ಲೀನ್ ಫಿಲಂ 
1,dislikers r fans of rasmika,ದಿಸ್ಲಿಕ್ರ್ಸ್ ರ್ ಫ್ಯಾನ್ಸ್ of ರಶ್ಮಿಕಾ 
0,chindi song vijay prakash fans hit like here,ಚಿಂದಿ ಸಾಂಗ್ ವಿಜಯ್ ಪ್ರಕಾಶ್ ಫ್ಯಾನ್ಸ್ ಹಿಟ್ ಲೈಕ್ ಹಿಯರ್ 
1,nimge interview madoke bere jaga sekilwa 🤦,ನಿಮಗೆ ಇಂಟರ್ವ್ಯೂ ಮಾಡೋಕೆ ಬೇರೆ ಜಾಗ ಸೆಕಿಲ್ವ ಪರ್ಸನ್_ಫಾಸ್ಪ್ಲಮಿಂಗ್ 
0,adhakalva janarige dharsan fav..avn adhe tharadh movie madudh,ಅಧಕಲ್ವಾ ಜನರಿಗೆ ಧರ್ಶನ ಫಾವಿ ಅವ್ನ್ ಅದೇ ಥರಾಧ್ ಮೂವಿ ಮಾಡುದ್ 
1,one more lucia movie,ಒನ್ ಮೊರೆ ಲೂಸಿಯಾ ಮೂವಿ 
0,my favorite songs,ಮೈ ಫೇವರಿಟ್ ಸಾಂಗ್ಸ್ 
0,supper guru,ಸಪ್ಪರ್ ಗುರು 
0,jai d boss,ಜೈ ದ್ boss 
1,kumar yadav lo thamma nanu copy madidare antha yello helidini.. ratasasan movie bgm inspiration indha idhna madidare andirodhu.. nav yav telugu movie nu nodalla kannadake modala adhyathe namdhu,ಕುಮಾರ್ ಯಾದವ್ ಲೋ thamma ನಾನು ಕಾಪಿ ಮಾಡಿದರೆ antha ಎಲ್ಲೊ ಹೇಳಿದೀನಿ ರಥಸ್ಯಾಸನ್ ಮೂವಿ ಬಿಗ್ಮ್ ಇನ್ಸ್ಪಿರೇಷನ್ ಇಂದ ಇದ್ನ ಮಾಡಿದರೆ ಅಂದಿರೋಧು ನಾವ್ ಯಾವ ತೆಲುಗು ಮೂವಿ ನು ನೋಡಲ್ಲ ಕನ್ನಡಕೆ ಮೊದಲ adhyathe ನಂಧು 
0,ಸರ್ ಹಿಂದಿ song ಬೇಗ ಬಿಡಿ,ಸರ್ ಹಿಂದಿ song ಬೇಗ ಬಿಡಿ
0,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೂ ಅವತಾರ,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೂ ಅವತಾರ
0,ಕನ್ನಡ ಚಿತ್ರರಂಗ ಬೆಳವಣಿಗೆ ಸುರು ಆಯ್ತು ಜೈ ಕನ್ನಡಾಂಬೆ,ಕನ್ನಡ ಚಿತ್ರರಂಗ ಬೆಳವಣಿಗೆ ಸುರು ಆಯ್ತು ಜೈ ಕನ್ನಡಾಂಬೆ
1,super song jai dboss,ಸೂಪರ್ ಸಾಂಗ್ ಜೈ ಡಿಬಾಸ್ 
0,3.39 ರೀಷಭ್ ಶೆಟ್ಟಿ,3.39 ರೀಷಭ್ ಶೆಟ್ಟಿ
0,ಸೂಪರ್ ಸಾಂಗ್ ಆಲ್ ದಿ ಬೆಸ್ಟ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಅಣ್ಣ,ಸೂಪರ್ ಸಾಂಗ್ ಆಲ್ ದಿ ಬೆಸ್ಟ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಅಣ್ಣ
0,ಇರೋದು ಇರಭವದ್ ಗೊತ್ತಿಲ್ಲ,ಇರೋದು ಇರಭವದ್ ಗೊತ್ತಿಲ್ಲ
1,ಅರ್ಜುನ್ ಜನ್ಯ ಅವರೇ ನೋಡಿ ಅಜನೀಶ್ ಲೋಕನಾಥ್ ಅತ್ರ ಹೋಗಿ ಮೂಸಿಕ್ ಮಾಡೋದನ್ನ ಕಲಿಯಿರಿ 🤣n movie ಗೆ ಏನ್ ಮ್ಯೂಸಿಕ್ ಕೊಟ್ಟಿದಿಯ ಸ್ವಾಮಿ........... ತೂ 🤭🤭,ಅರ್ಜುನ್ ಜನ್ಯ ಅವರೇ ನೋಡಿ ಅಜನೀಶ್ ಲೋಕನಾಥ್ ಅತ್ರ ಹೋಗಿ ಮೂಸಿಕ್ ಮಾಡೋದನ್ನ ಕಲಿಯಿರಿ :rolling_on_the_floor_laughing:n movie ಗೆ ಏನ್ ಮ್ಯೂಸಿಕ್ ಕೊಟ್ಟಿದಿಯ ಸ್ವಾಮಿ........... ತೂ :face_with_hand_over_mouth::face_with_hand_over_mouth:
0,next kgf........ avane srimannarayana.... blockkkkkkk busterrrrrr,ನೆಕ್ಸ್ಟ್ ಕ್ಗ್ಫ್ ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಬ್ಲಾಕ್ಕ್ಕ್ಕ್ ಬೂಸ್ಟರ್ರ್ರ್ರ್ರ್ರ್ 
0,my favourite song edu steps super,ಮೈ ಫೇವರಿಟ್ ಸಾಂಗ್ ಎದು ಸ್ಟೆಪ್ಸ್ ಸೂಪರ್ 
0,best madali olle belavanige next level sandalwood,ಬೆಸ್ಟ್ ಮಾಡಲಿ ಒಳ್ಳೆ ಬೆಳವಣಿಗೆ ನೆಕ್ಸ್ಟ್ ಲೆವೆಲ್ ಸ್ಯಾಂಡಲ್ವುಡ್ 
0,yaro guru ninu super,ಯಾರೋ ಗುರು ನೀನು ಸೂಪರ್ 
0,hindi nalli madi movie oduthe plz,ಹಿಂದಿ ನಲ್ಲಿ ಮಾಡಿ ಮೂವಿ oduthe ಪ್ಲಜ್ 
0,yes song super,ಯಸ್ ಸಾಂಗ್ ಸೂಪರ್ 
0,kannada film industry avaru sir solpa nodi rii yen madta ididra inta ashvath sir avara maga ondu sanni veshe dalli kalsa kodi,ಕನ್ನಡ ಫಿಲಂ industry ಅವರು ಸರ್ ಸ್ವಲ್ಪ ನೋಡಿ ರೀ ಏನ್ ಮಾಡ್ತಾ ಇದಿದ್ರ ಇಂತ ashvath ಸರ್ ಅವರ ಮಗ ಒಂದು ಸನ್ನಿ ವೇಶೇ ದಲ್ಲಿ ಕಲ್ಸ ಕೊಡಿ 
0,ತೋಗರಿ ತಿಪ್ಪ ಸೂಪರ್,ತೋಗರಿ ತಿಪ್ಪ ಸೂಪರ್
0,sir nim left kaalu samasye iruvudu rinda neevu automatic gear iro gaadi odusbodu alva sir nimage tumba help agute,ಸರ್ ನಿಮ್ ಲೆಫ್ಟ್ ಕಾಲು ಸಮಸ್ಯೆ ಇರುವುದು ರಿಂದ ನೀವು ಆಟೋಮ್ಯಾಟಿಕ್ ಗೇರ್ ಇರೋ ಗಾಡಿ ಒಂದುಸಬೋದು ಅಲ್ವ ಸರ್ ನಿಮಗೆ ತುಂಬಾ ಹೆಲ್ಪ್ ಆಗುತೆ 
0,film nodi matte nodbeku annoru like madi,ಫಿಲಂ ನೋಡಿ ಮತ್ತೆ ನೋಡ್ಬೇಕು ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ 
1,corona dhinda theatre alli cinema nodokke aaglilla maga. mathhe nodthini. cinema direction adbutha madidya.,ಕೋರೋಣ ಧಿಂದ theatre ಅಲ್ಲಿ ಸಿನಿಮಾ ನೋಡೋಕ್ಕೆ ಆಗ್ಲಿಲ್ಲ ಮಗ mathhe ನೋಡ್ತಿನಿ ಸಿನಿಮಾ ಡೈರೆಕ್ಷನ್ adbutha ಮಾಡಿದ್ಯಾ 
1,parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ತುಲ್ ಊರ್ ಬಾಗ್ಲು,parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ತುಲ್ ಊರ್ ಬಾಗ್ಲು
0,super rakshit boss nim name nange tumbanee ista hagee nim movinu istanee nnnnnn,ಸೂಪರ್ ರಕ್ಷಿತ್ boss ನಿಮ್ ನೇಮ್ ನಂಗೆ ತುಂಬಾನೇ ಇಷ್ಟ ಹಾಗೆಯೇ ನಿಮ್ ಮಾವಿನೂ ಇಷ್ಟನೇ ಞಞಞಞಞಞ 
0,guru i like u,ಗುರು ಈ ಲೈಕ್ ಉ 
0,ಸಾಹಿತ್ಯ ಅಧ್ಬುತ nಸಿನಿಮಾ 100 ದಿನವು ಅಧ್ಬುತ nಯಶಸ್ಸು ಕಾಣಲಿ,ಸಾಹಿತ್ಯ ಅಧ್ಬುತ nಸಿನಿಮಾ 100 ದಿನವು ಅಧ್ಬುತ nಯಶಸ್ಸು ಕಾಣಲಿ
0,ivrna nodidre ashwath avrna nodida hange agutte......nvoice antu ade tara ide,ಇವ್ರ್ನಾ ನೋಡಿದ್ರೆ ಅಶ್ವಥ್ ಅವ್ರ್ನ ನೋಡಿದ ಹಂಗೆ ಆಗುತ್ತೆ ನವೋಯಿಸ್ ಅಂತೂ ಅದೇ ತಾರಾ ಇದೆ 
0,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ
0,ಯಾರೆಲ್ಲ ಈ ಸಾಂಗ್ ಅನ್ನು ದಿನಾಲೂ ಕೇಳುತ್ತೀರಿ... 🤔,ಯಾರೆಲ್ಲ ಈ ಸಾಂಗ್ ಅನ್ನು ದಿನಾಲೂ ಕೇಳುತ್ತೀರಿ... :thinking_face:
1,parthasarathi ಅಂತೂ ಒಪಿಕೊಂಡಲ್ಲ ದೊಡ್ಡ ಷಂಡ ಅಂತಾ,parthasarathi ಅಂತೂ ಒಪಿಕೊಂಡಲ್ಲ ದೊಡ್ಡ ಷಂಡ ಅಂತಾ
1,nayak ನಿಮ್ಮ ಅವ್ವ ಹಾದರಗಿತ್ತಿ,nayak ನಿಮ್ಮ ಅವ್ವ ಹಾದರಗಿತ್ತಿ
0,trending number 1,ಟ್ರೆಂಡಿಂಗ್ ನಂಬರ್ 1 
0,awesome song! 2nd shankarnag to kfi,ಅವೆಸೋಮೇ ಸಾಂಗ್ ೨ನ್ಡ್ ಶಂಕರ್ನಾಗ್ to ಕೆಫಿ 
0,ಸೂಪರ್ ಅಣ್ಣ ನೀಟಾಗಿ ಅರ್ಥ ಆಗೋ ಹಾಗೆ ಹೇಳಿದಿಯ ಈ ಶಡೇಗಳು ಅರ್ಥ ಮಾಡ್ಕೋಬೇಕು,ಸೂಪರ್ ಅಣ್ಣ ನೀಟಾಗಿ ಅರ್ಥ ಆಗೋ ಹಾಗೆ ಹೇಳಿದಿಯ ಈ ಶಡೇಗಳು ಅರ್ಥ ಮಾಡ್ಕೋಬೇಕು
0,music bayankara gurooo.....,ಮ್ಯೂಸಿಕ್ ಭಯಂಕರ ಗುರೋವ್ 
0,ivrella nijvaglu nam indian anta ansutte anna yappa istu himse kodtidru tiktok antidaralla yappa nijvaglu ivnella nijvaglu aaisbeku,ಇವ್ರೆಲ್ಲ ನಿಜ್ವಾಗ್ಲೂ ನಮ ಇಂಡಿಯನ್ ಅಂತ ಅನ್ಸುತ್ತೆ ಅಣ್ಣ ಯಪ್ಪಾ ಇಷ್ಟು ಹಿಂಸೆ ಕೊಡ್ತಿದ್ರು ಟ್ರಿಕ್ಟಾಕ್ ಅಂತಿದಾರಲ್ಲ ಯಪ್ಪಾ ನಿಜ್ವಾಗ್ಲೂ ಇವ್ನೆಲ್ಲಾ ನಿಜ್ವಾಗ್ಲೂ ಆಲಿಸಬೇಕು 
0,yamma..kivili raktha barthide supper guroo,ಯಮ್ಮ ಕಿವೀಲಿ ರಕ್ತ barthide ಸಪ್ಪರ್ ಗುರೂ 
0,hope this movie will rule indian cinema... ಅವನೇ ಶ್ರೀಮಾನ್ ನಾರಾಯಣ ಇನ್ನು ಹಲವು ಭಾಗಗಳಾಗಿ ಕನ್ನಡ ಚಿತ್ರರಂಗದಲ್ಲಿ ಅವತಾರಗಳನ್ನು ತಾಳುವುದರಲ್ಲಿ ಸಂಶಯವೇ ಇಲ್ಲ.,hope this movie will rule indian cinema... ಅವನೇ ಶ್ರೀಮಾನ್ ನಾರಾಯಣ ಇನ್ನು ಹಲವು ಭಾಗಗಳಾಗಿ ಕನ್ನಡ ಚಿತ್ರರಂಗದಲ್ಲಿ ಅವತಾರಗಳನ್ನು ತಾಳುವುದರಲ್ಲಿ ಸಂಶಯವೇ ಇಲ್ಲ.
0,nanna ballya jivana nenap aytu thanks aswini adio,ನನ್ನ ಬಾಲ್ಯ ಜೀವನ ನೆನಪ್ ಆಯಿತು thanks aswini ಆಡಿಯೋ 
1,bindu gowda ge sariyyagi batthi itree sir ..super sir neevu,ಬಿಂದು ಗೌಡ ಗೆ ಸರಿಯ್ಯಾಗಿ batthi itree ಸರ್ ಸೂಪರ್ ಸರ್ ನೀವು 
0,thumbha ಒಳ್ಳೆಯ ಮಾಹಿತಿ anna. dhanyavaadagalu.,thumbha ಒಳ್ಳೆಯ ಮಾಹಿತಿ anna. dhanyavaadagalu.
0,ಈ ಹಾಡು ಒಂಥರಾslow poison ಇದ್ದ ಹಾಗೆ,ಈ ಹಾಡು ಒಂಥರಾslow poison ಇದ್ದ ಹಾಗೆ
0,shetty huu gottu,ಶೆಟ್ಟಿ ಹುಕ್ ಗೊತ್ತು 
0,ಕ್ರಿಮಿನಲ್ ಬುದ್ದವಂತಿಕೆ ..ಸೂಪರ್ ಹೀಗೆ ಇರಬೇಕು .. ನಮ್ಮ ದೇಶ ನೋ... ಚಾನ್ಸ್..,ಕ್ರಿಮಿನಲ್ ಬುದ್ದವಂತಿಕೆ ..ಸೂಪರ್ ಹೀಗೆ ಇರಬೇಕು .. ನಮ್ಮ ದೇಶ ನೋ... ಚಾನ್ಸ್..
1,sir nivu bare swalpa sulu heleteraa,ಸರ್ ನೀವು ಬರಿಯ ಸ್ವಲ್ಪ ಸುಲು ಹೇಳೆತೆರಾ 
0,hodtha guru sng,ಹೊಡಿತಾ ಗುರು ಸನ್ಗ್ 
1,urko sanvi dagar rashmika...,ಉರ್ಕೋ ಸಾನ್ವಿ ಡಗಾರ್ ರಶ್ಮಿಕಾ 
0,g dambal,ಜಿ ಡಂಬಲ್ 
0,gajab ka song h yar hindi me nahi ayega kya ye song samajhna hai lyrics,ಗಜಬ್ ಕ ಸಾಂಗ್ ಹ್ ಯಾರ್ ಹಿಂದಿ ಮೇ ನಹಿ ಆಯೇಗಾ ಕ್ಯಾ ಏ ಸಾಂಗ್ ಸಮ್ಜಹ್ನ ಹಾಯ್ ಲಿರಿಕ್ಸ್ 
